scenario,scenario_label,run,step,total_population,muslim_population,non_muslim_population,muslim_share,year
high_inflow_share_30y,High Muslim inflow share (70%),126,16,687,98,589,0.1426491994177583,2042
high_inflow_share_30y,High Muslim inflow share (70%),127,14,644,105,539,0.1630434782608695,2040
high_inflow_share_30y,High Muslim inflow share (70%),122,22,721,126,595,0.174757281553398,2048
high_inflow_share_30y,High Muslim inflow share (70%),128,15,676,103,573,0.1523668639053254,2041
high_inflow_share_30y,High Muslim inflow share (70%),127,15,648,112,536,0.1728395061728395,2041
high_inflow_share_30y,High Muslim inflow share (70%),125,21,667,123,544,0.184407796101949,2047
high_inflow_share_30y,High Muslim inflow share (70%),126,17,685,100,585,0.145985401459854,2043
high_inflow_share_30y,High Muslim inflow share (70%),122,23,729,132,597,0.1810699588477366,2049
high_inflow_share_30y,High Muslim inflow share (70%),128,16,675,106,569,0.157037037037037,2042
high_inflow_share_30y,High Muslim inflow share (70%),125,22,666,128,538,0.1921921921921922,2048
high_inflow_share_30y,High Muslim inflow share (70%),127,16,646,115,531,0.1780185758513932,2042
high_inflow_share_30y,High Muslim inflow share (70%),128,17,676,111,565,0.1642011834319526,2043
high_inflow_share_30y,High Muslim inflow share (70%),126,18,679,103,576,0.1516936671575846,2044
high_inflow_share_30y,High Muslim inflow share (70%),122,24,724,134,590,0.1850828729281768,2050
high_inflow_share_30y,High Muslim inflow share (70%),127,17,646,120,526,0.1857585139318885,2043
high_inflow_share_30y,High Muslim inflow share (70%),126,19,682,104,578,0.1524926686217008,2045
high_inflow_share_30y,High Muslim inflow share (70%),125,23,670,134,536,0.2,2049
high_inflow_share_30y,High Muslim inflow share (70%),122,25,729,134,595,0.1838134430727023,2051
high_inflow_share_30y,High Muslim inflow share (70%),128,18,676,112,564,0.165680473372781,2044
high_inflow_share_30y,High Muslim inflow share (70%),127,18,654,126,528,0.1926605504587156,2044
high_inflow_share_30y,High Muslim inflow share (70%),125,24,674,138,536,0.2047477744807121,2050
high_inflow_share_30y,High Muslim inflow share (70%),126,20,677,104,573,0.1536189069423929,2046
high_inflow_share_30y,High Muslim inflow share (70%),128,19,679,115,564,0.1693667157584683,2045
high_inflow_share_30y,High Muslim inflow share (70%),122,26,723,138,585,0.1908713692946058,2052
high_inflow_share_30y,High Muslim inflow share (70%),131,6,677,85,592,0.1255539143279173,2032
high_inflow_share_30y,High Muslim inflow share (70%),129,12,670,107,563,0.1597014925373134,2038
high_inflow_share_30y,High Muslim inflow share (70%),122,27,712,140,572,0.196629213483146,2053
high_inflow_share_30y,High Muslim inflow share (70%),123,25,681,143,538,0.2099853157121879,2051
high_inflow_share_30y,High Muslim inflow share (70%),126,21,677,103,574,0.1521418020679468,2047
high_inflow_share_30y,High Muslim inflow share (70%),128,20,681,118,563,0.1732745961820851,2046
high_inflow_share_30y,High Muslim inflow share (70%),124,25,671,161,510,0.2399403874813711,2051
high_inflow_share_30y,High Muslim inflow share (70%),125,25,672,141,531,0.2098214285714285,2051
high_inflow_share_30y,High Muslim inflow share (70%),121,26,695,123,572,0.176978417266187,2052
high_inflow_share_30y,High Muslim inflow share (70%),130,9,657,88,569,0.1339421613394216,2035
high_inflow_share_30y,High Muslim inflow share (70%),129,13,667,109,558,0.1634182908545727,2039
high_inflow_share_30y,High Muslim inflow share (70%),127,19,655,124,531,0.1893129770992366,2045
high_inflow_share_30y,High Muslim inflow share (70%),132,2,659,73,586,0.1107738998482549,2028
high_inflow_share_30y,High Muslim inflow share (70%),121,27,694,126,568,0.1815561959654178,2053
high_inflow_share_30y,High Muslim inflow share (70%),129,14,663,110,553,0.1659125188536953,2040
high_inflow_share_30y,High Muslim inflow share (70%),128,21,683,118,565,0.1727672035139092,2047
high_inflow_share_30y,High Muslim inflow share (70%),121,28,693,129,564,0.1861471861471861,2054
high_inflow_share_30y,High Muslim inflow share (70%),124,26,675,164,511,0.2429629629629629,2052
high_inflow_share_30y,High Muslim inflow share (70%),131,7,688,91,597,0.1322674418604651,2033
high_inflow_share_30y,High Muslim inflow share (70%),123,26,687,148,539,0.2154294032023289,2052
high_inflow_share_30y,High Muslim inflow share (70%),127,20,657,129,528,0.1963470319634703,2046
high_inflow_share_30y,High Muslim inflow share (70%),126,22,674,106,568,0.1572700296735905,2048
high_inflow_share_30y,High Muslim inflow share (70%),125,26,672,146,526,0.2172619047619047,2052
high_inflow_share_30y,High Muslim inflow share (70%),130,10,662,93,569,0.1404833836858006,2036
high_inflow_share_30y,High Muslim inflow share (70%),122,28,716,142,574,0.1983240223463687,2054
high_inflow_share_30y,High Muslim inflow share (70%),132,3,654,72,582,0.110091743119266,2029
high_inflow_share_30y,High Muslim inflow share (70%),129,15,663,113,550,0.1704374057315233,2041
high_inflow_share_30y,High Muslim inflow share (70%),127,21,668,132,536,0.1976047904191616,2047
high_inflow_share_30y,High Muslim inflow share (70%),121,29,690,134,556,0.1942028985507246,2055
high_inflow_share_30y,High Muslim inflow share (70%),124,27,680,169,511,0.2485294117647059,2053
high_inflow_share_30y,High Muslim inflow share (70%),122,29,709,141,568,0.1988716502115655,2055
high_inflow_share_30y,High Muslim inflow share (70%),123,27,685,147,538,0.2145985401459854,2053
high_inflow_share_30y,High Muslim inflow share (70%),131,8,690,92,598,0.1333333333333333,2034
high_inflow_share_30y,High Muslim inflow share (70%),130,11,659,95,564,0.1441578148710167,2037
high_inflow_share_30y,High Muslim inflow share (70%),126,23,674,108,566,0.1602373887240356,2049
high_inflow_share_30y,High Muslim inflow share (70%),132,4,649,74,575,0.1140215716486903,2030
high_inflow_share_30y,High Muslim inflow share (70%),128,22,683,123,560,0.1800878477306003,2048
high_inflow_share_30y,High Muslim inflow share (70%),125,27,674,149,525,0.2210682492581602,2053
high_inflow_share_30y,High Muslim inflow share (70%),129,16,661,115,546,0.1739788199697428,2042
high_inflow_share_30y,High Muslim inflow share (70%),130,12,663,98,565,0.1478129713423831,2038
high_inflow_share_30y,High Muslim inflow share (70%),127,22,674,135,539,0.2002967359050445,2048
high_inflow_share_30y,High Muslim inflow share (70%),131,9,689,94,595,0.1364296081277213,2035
high_inflow_share_30y,High Muslim inflow share (70%),132,5,647,74,573,0.1143740340030912,2031
high_inflow_share_30y,High Muslim inflow share (70%),123,28,685,147,538,0.2145985401459854,2054
high_inflow_share_30y,High Muslim inflow share (70%),124,28,677,171,506,0.2525849335302806,2054
high_inflow_share_30y,High Muslim inflow share (70%),125,28,673,154,519,0.2288261515601783,2054
high_inflow_share_30y,High Muslim inflow share (70%),126,24,679,114,565,0.1678939617083946,2050
high_inflow_share_30y,High Muslim inflow share (70%),122,30,713,146,567,0.2047685834502103,2056
high_inflow_share_30y,High Muslim inflow share (70%),128,23,682,123,559,0.1803519061583577,2049
high_inflow_share_30y,High Muslim inflow share (70%),121,30,690,138,552,0.2,2056
high_inflow_share_30y,High Muslim inflow share (70%),129,17,668,120,548,0.1796407185628742,2043
high_inflow_share_30y,High Muslim inflow share (70%),124,29,679,176,503,0.2592047128129602,2055
high_inflow_share_30y,High Muslim inflow share (70%),128,24,678,124,554,0.1828908554572271,2050
high_inflow_share_30y,High Muslim inflow share (70%),131,10,688,99,589,0.1438953488372093,2036
high_inflow_share_30y,High Muslim inflow share (70%),130,13,666,102,564,0.1531531531531531,2039
high_inflow_share_30y,High Muslim inflow share (70%),131,11,686,101,585,0.1472303206997084,2037
high_inflow_share_30y,High Muslim inflow share (70%),130,14,665,107,558,0.1609022556390977,2040
high_inflow_share_30y,High Muslim inflow share (70%),134,0,670,63,607,0.0940298507462686,2026
high_inflow_share_30y,High Muslim inflow share (70%),133,0,670,71,599,0.1059701492537313,2026
high_inflow_share_30y,High Muslim inflow share (70%),126,25,677,116,561,0.1713441654357459,2051
high_inflow_share_30y,High Muslim inflow share (70%),128,25,677,126,551,0.1861152141802068,2051
high_inflow_share_30y,High Muslim inflow share (70%),124,30,676,179,497,0.264792899408284,2056
high_inflow_share_30y,High Muslim inflow share (70%),125,29,681,158,523,0.2320117474302496,2055
high_inflow_share_30y,High Muslim inflow share (70%),129,18,667,122,545,0.1829085457271364,2044
high_inflow_share_30y,High Muslim inflow share (70%),127,23,673,139,534,0.2065378900445765,2049
high_inflow_share_30y,High Muslim inflow share (70%),126,26,679,118,561,0.1737849779086892,2052
high_inflow_share_30y,High Muslim inflow share (70%),133,1,659,71,588,0.1077389984825493,2027
high_inflow_share_30y,High Muslim inflow share (70%),134,1,667,65,602,0.0974512743628185,2027
high_inflow_share_30y,High Muslim inflow share (70%),130,15,669,110,559,0.1644245142002989,2041
high_inflow_share_30y,High Muslim inflow share (70%),131,12,689,104,585,0.1509433962264151,2038
high_inflow_share_30y,High Muslim inflow share (70%),128,26,675,130,545,0.1925925925925926,2052
high_inflow_share_30y,High Muslim inflow share (70%),129,19,674,124,550,0.1839762611275964,2045
high_inflow_share_30y,High Muslim inflow share (70%),125,30,675,163,512,0.2414814814814815,2056
high_inflow_share_30y,High Muslim inflow share (70%),126,27,673,120,553,0.1783060921248142,2053
high_inflow_share_30y,High Muslim inflow share (70%),133,2,658,77,581,0.1170212765957446,2028
high_inflow_share_30y,High Muslim inflow share (70%),128,27,674,134,540,0.1988130563798219,2053
high_inflow_share_30y,High Muslim inflow share (70%),127,24,669,141,528,0.210762331838565,2050
high_inflow_share_30y,High Muslim inflow share (70%),134,2,668,71,597,0.1062874251497006,2028
high_inflow_share_30y,High Muslim inflow share (70%),131,13,681,104,577,0.1527165932452276,2039
high_inflow_share_30y,High Muslim inflow share (70%),130,16,666,112,554,0.1681681681681681,2042
high_inflow_share_30y,High Muslim inflow share (70%),133,3,651,78,573,0.1198156682027649,2029
high_inflow_share_30y,High Muslim inflow share (70%),132,6,650,76,574,0.1169230769230769,2032
high_inflow_share_30y,High Muslim inflow share (70%),129,20,672,126,546,0.1875,2046
high_inflow_share_30y,High Muslim inflow share (70%),128,28,673,136,537,0.2020802377414561,2054
high_inflow_share_30y,High Muslim inflow share (70%),134,3,667,74,593,0.1109445277361319,2029
high_inflow_share_30y,High Muslim inflow share (70%),135,0,670,52,618,0.0776119402985074,2026
high_inflow_share_30y,High Muslim inflow share (70%),126,28,671,123,548,0.1833084947839046,2054
high_inflow_share_30y,High Muslim inflow share (70%),123,29,683,146,537,0.2137628111273792,2055
high_inflow_share_30y,High Muslim inflow share (70%),131,14,676,106,570,0.1568047337278106,2040
high_inflow_share_30y,High Muslim inflow share (70%),133,4,657,82,575,0.1248097412480974,2030
high_inflow_share_30y,High Muslim inflow share (70%),127,25,668,144,524,0.2155688622754491,2051
high_inflow_share_30y,High Muslim inflow share (70%),127,26,669,147,522,0.2197309417040358,2052
high_inflow_share_30y,High Muslim inflow share (70%),133,5,659,85,574,0.1289833080424886,2031
high_inflow_share_30y,High Muslim inflow share (70%),129,21,669,127,542,0.1898355754857997,2047
high_inflow_share_30y,High Muslim inflow share (70%),132,7,648,81,567,0.125,2033
high_inflow_share_30y,High Muslim inflow share (70%),128,29,670,138,532,0.2059701492537313,2055
high_inflow_share_30y,High Muslim inflow share (70%),130,17,672,113,559,0.1681547619047619,2043
high_inflow_share_30y,High Muslim inflow share (70%),129,22,662,130,532,0.1963746223564954,2048
high_inflow_share_30y,High Muslim inflow share (70%),126,29,670,127,543,0.1895522388059701,2055
high_inflow_share_30y,High Muslim inflow share (70%),131,15,676,108,568,0.1597633136094674,2041
high_inflow_share_30y,High Muslim inflow share (70%),135,1,664,53,611,0.0798192771084337,2027
high_inflow_share_30y,High Muslim inflow share (70%),133,6,665,89,576,0.1338345864661654,2032
high_inflow_share_30y,High Muslim inflow share (70%),132,8,652,83,569,0.1273006134969325,2034
high_inflow_share_30y,High Muslim inflow share (70%),127,27,661,150,511,0.226928895612708,2053
high_inflow_share_30y,High Muslim inflow share (70%),134,4,665,76,589,0.1142857142857142,2030
high_inflow_share_30y,High Muslim inflow share (70%),128,30,664,138,526,0.2078313253012048,2056
high_inflow_share_30y,High Muslim inflow share (70%),123,30,686,150,536,0.2186588921282798,2056
high_inflow_share_30y,High Muslim inflow share (70%),129,23,655,130,525,0.1984732824427481,2049
high_inflow_share_30y,High Muslim inflow share (70%),130,18,672,117,555,0.1741071428571428,2044
high_inflow_share_30y,High Muslim inflow share (70%),135,2,662,56,606,0.0845921450151057,2028
high_inflow_share_30y,High Muslim inflow share (70%),126,30,670,127,543,0.1895522388059701,2056
high_inflow_share_30y,High Muslim inflow share (70%),137,0,670,53,617,0.0791044776119403,2026
high_inflow_share_30y,High Muslim inflow share (70%),132,9,655,91,564,0.1389312977099236,2035
high_inflow_share_30y,High Muslim inflow share (70%),137,1,665,55,610,0.0827067669172932,2027
high_inflow_share_30y,High Muslim inflow share (70%),132,10,653,94,559,0.1439509954058193,2036
high_inflow_share_30y,High Muslim inflow share (70%),131,16,675,108,567,0.16,2042
high_inflow_share_30y,High Muslim inflow share (70%),127,28,664,155,509,0.233433734939759,2054
high_inflow_share_30y,High Muslim inflow share (70%),134,5,666,76,590,0.1141141141141141,2031
high_inflow_share_30y,High Muslim inflow share (70%),133,7,669,89,580,0.1330343796711509,2033
high_inflow_share_30y,High Muslim inflow share (70%),136,0,670,76,594,0.1134328358208955,2026
high_inflow_share_30y,High Muslim inflow share (70%),130,19,670,118,552,0.1761194029850746,2045
high_inflow_share_30y,High Muslim inflow share (70%),137,2,665,59,606,0.0887218045112782,2028
high_inflow_share_30y,High Muslim inflow share (70%),132,11,655,98,557,0.149618320610687,2037
high_inflow_share_30y,High Muslim inflow share (70%),138,0,670,80,590,0.1194029850746268,2026
high_inflow_share_30y,High Muslim inflow share (70%),129,24,651,131,520,0.2012288786482335,2050
high_inflow_share_30y,High Muslim inflow share (70%),134,6,664,78,586,0.1174698795180722,2032
high_inflow_share_30y,High Muslim inflow share (70%),131,17,671,110,561,0.1639344262295081,2043
high_inflow_share_30y,High Muslim inflow share (70%),135,3,663,58,605,0.0874811463046757,2029
high_inflow_share_30y,High Muslim inflow share (70%),127,29,661,156,505,0.2360060514372163,2055
high_inflow_share_30y,High Muslim inflow share (70%),129,25,644,133,511,0.2065217391304347,2051
high_inflow_share_30y,High Muslim inflow share (70%),130,20,669,118,551,0.1763826606875934,2046
high_inflow_share_30y,High Muslim inflow share (70%),132,12,654,100,554,0.1529051987767584,2038
high_inflow_share_30y,High Muslim inflow share (70%),136,1,663,78,585,0.1176470588235294,2027
high_inflow_share_30y,High Muslim inflow share (70%),133,8,667,90,577,0.1349325337331334,2034
high_inflow_share_30y,High Muslim inflow share (70%),139,0,670,67,603,0.1,2026
high_inflow_share_30y,High Muslim inflow share (70%),127,30,668,161,507,0.2410179640718563,2056
high_inflow_share_30y,High Muslim inflow share (70%),137,3,661,63,598,0.0953101361573373,2029
high_inflow_share_30y,High Muslim inflow share (70%),129,26,634,132,502,0.2082018927444795,2052
high_inflow_share_30y,High Muslim inflow share (70%),131,18,674,110,564,0.1632047477744807,2044
high_inflow_share_30y,High Muslim inflow share (70%),134,7,669,80,589,0.1195814648729446,2033
high_inflow_share_30y,High Muslim inflow share (70%),135,4,669,61,608,0.0911808669656203,2030
high_inflow_share_30y,High Muslim inflow share (70%),137,4,652,64,588,0.0981595092024539,2030
high_inflow_share_30y,High Muslim inflow share (70%),137,5,651,66,585,0.1013824884792626,2031
high_inflow_share_30y,High Muslim inflow share (70%),133,9,675,93,582,0.1377777777777777,2035
high_inflow_share_30y,High Muslim inflow share (70%),137,6,650,69,581,0.1061538461538461,2032
high_inflow_share_30y,High Muslim inflow share (70%),129,27,630,135,495,0.2142857142857142,2053
high_inflow_share_30y,High Muslim inflow share (70%),134,8,666,79,587,0.1186186186186186,2034
